UserID,Gender,Age,Occupation,Zipcode
3566,0,45,0,53818
3567,0,25,14,54915
3568,0,25,0,98503
3569,1,18,2,48823
3570,0,35,12,19050
3571,0,18,4,10044
3572,0,35,11,4287
3573,0,1,10,48867
3574,1,35,6,33314
3575,0,25,18,54915
3576,0,50,7,68046
3577,1,56,0,231
3578,0,50,3,96714
3579,0,18,0,32219
3580,1,18,3,32219
3581,0,18,1,57382
3582,1,35,0,52405
3583,1,25,9,41075
3584,0,18,0,76543
3585,0,35,20,60640
3586,0,35,20,60640
3587,0,35,3,93611
3588,0,25,2,90068
3589,1,45,0,80010
3590,1,18,15,2115
3591,0,35,6,96158
3592,1,56,2,99701
3593,1,25,9,53719
3594,0,1,0,2322
3595,0,25,0,85024
3596,1,35,4,19104
3597,0,25,17,55446
3598,0,56,1,90210
3599,0,25,16,97378
3600,0,35,20,94506
3601,1,35,3,95405
3602,0,25,12,55443
3603,1,35,7,78704
3604,1,1,10,2879
3605,0,18,12,60640
3606,1,25,15,2445
3607,0,35,17,32506
3608,1,35,9,2879
3609,1,25,17,48239
3610,0,18,6,30064
3611,0,25,2,84321
3612,0,25,14,29609
3613,0,25,0,37205
3614,0,25,0,45458
3615,0,25,17,76028
3616,0,45,0,33759
3617,0,35,7,49034
3618,0,56,17,22657
3619,0,50,16,97116
3620,0,25,7,94117
3621,0,18,4,33023
3622,0,18,1,2446
3623,0,35,11,43209
3624,0,25,12,60068
3625,0,18,10,48439
3626,0,25,17,75075
3627,1,35,1,85287
3628,0,25,7,78731
3629,1,50,7,10022
3630,0,18,4,77005
3631,0,18,4,77005
3632,0,50,11,33881
3633,0,35,18,60441
3634,0,50,1,88001
3635,0,50,1,60062
3636,0,25,0,6708
3637,0,25,6,94127
3638,0,25,2,90038
3639,0,18,4,78250
3640,0,35,7,2370
3641,0,25,0,92008
3642,1,25,7,98188
3643,0,25,17,22302
3644,1,25,11,53711
3645,0,35,17,97232
3646,0,35,20,98106
3647,0,25,7,80202
3648,0,18,4,85210
3649,1,25,0,94115
3650,0,25,0,60611
3651,0,25,14,98103
3652,0,25,12,94608
3653,0,18,15,96661
3654,0,25,17,94901
3655,1,25,7,94121
3656,1,45,5,34610
3657,0,18,17,95121
3658,1,25,7,7090
3659,0,18,4,29649
3660,0,35,7,15137
3661,0,35,12,8852
3662,0,35,16,8753
3663,1,35,9,17055
3664,1,35,1,94043
3665,0,25,0,95903
3666,0,45,0,68144
3667,1,1,10,10706
3668,1,45,7,33324
3669,0,25,14,60148
3670,0,45,14,55123
3671,0,25,4,98102
3672,0,35,5,8406
3673,0,25,2,10003
3674,0,25,20,29205
3675,0,35,7,6680
3676,1,35,12,48109
3677,1,25,12,6906
3678,0,25,0,6880
3679,0,25,4,68108
3680,1,25,1,94939
3681,0,25,7,29662
3682,1,50,1,10706
3683,0,25,2,30606
3684,0,25,17,83713
3685,0,25,5,55100
3686,0,25,7,48070
3687,1,50,1,62221
3688,0,18,6,21202
3689,0,25,0,80906
3690,0,18,0,63116
3691,0,25,7,21030
3692,0,35,17,89147
3693,0,25,15,94062
3694,0,25,12,28227
3695,0,25,2,98502
3696,0,35,7,19149
3697,0,25,15,68516
3698,0,25,7,53202
3699,1,56,3,30127
3700,0,25,14,10021
3701,0,35,1,92614
3702,0,35,15,53095
3703,0,18,12,97402
3704,1,35,0,4255
3705,0,45,7,30076
3706,0,25,12,46725
3707,1,18,0,34744
3708,0,56,7,30097
3709,0,25,12,89502
3710,0,1,10,2818
3711,0,35,0,32506
3712,0,25,17,60042
3713,1,25,7,22201
3714,0,25,17,92111
3715,0,18,5,55428
3716,0,18,12,36115
3717,0,35,17,94533
3718,0,50,17,7728
3719,0,25,1,39759
3720,0,45,7,43065
3721,0,25,15,94065
3722,0,25,18,80538
3723,0,25,14,53048
3724,0,35,6,77083
3725,0,18,4,32608
3726,0,25,17,92882
3727,0,35,7,74401
3728,0,18,4,7030
3729,0,18,4,20037
3730,0,25,1,48911
3731,0,25,17,67443
3732,0,25,17,60153
3733,0,18,4,2777
3734,0,18,4,77840
3735,0,25,0,10009
3736,0,35,1,44242
3737,0,25,14,37127
3738,0,45,7,01904-1355
3739,0,56,11,48070
3740,0,18,5,55116
3741,0,25,0,96818
3742,0,25,0,90266
3743,1,35,7,89128
3744,0,25,0,60645
3745,1,25,9,49442
3746,0,25,5,54703
3747,0,45,13,89109
3748,0,18,4,2026
3749,1,25,0,60664
3750,1,18,4,94116
3751,1,35,12,55555
3752,1,18,1,86314
3753,0,25,7,42518
3754,0,56,7,94612
3755,1,50,14,8810
3756,0,18,12,53188
3757,0,25,7,92612
3758,1,35,5,2021
3759,0,35,6,54751
3760,0,50,0,55128
3761,0,25,17,27613
3762,0,50,6,11746
3763,0,25,2,98502
3764,0,25,1,6111
3765,1,50,3,34744
3766,1,18,1,45458
3767,0,25,0,94305
3768,0,25,4,86314
3769,0,25,15,2446
3770,1,35,3,50322
3771,0,25,1,14982
3772,0,35,17,6074
3773,0,35,6,50265
3774,0,25,0,52556
3775,0,35,12,14619
3776,1,25,4,50265
3777,0,18,4,23112
3778,0,25,0,61832
3779,1,45,2,98383
3780,0,1,0,46979
3781,1,56,11,54401
3782,1,25,0,94602
3783,0,25,7,97267
3784,1,25,1,98027
3785,1,25,20,93401
3786,1,25,0,94115
3787,1,25,0,94703
3788,1,18,0,94587
3789,1,25,0,94110
3790,1,25,17,94618
3791,0,50,18,60516
3792,0,25,6,68108
3793,0,18,4,21093
3794,1,18,4,53211
3795,1,18,4,91405
3796,0,45,14,2021
3797,0,25,7,2420
3798,0,25,7,48326
3799,0,18,0,17844
3800,0,18,1,45458
3801,0,18,12,36115
3802,0,18,0,94520
3803,1,35,9,19006
3804,0,25,6,6511
3805,1,35,1,89031
3806,0,18,4,55104
3807,1,35,19,32095
3808,0,25,7,60010
3809,0,35,6,20650
3810,0,50,7,20016
3811,0,25,15,98103
3812,0,35,17,78749
3813,0,35,7,80910
3814,0,25,15,98102
3815,0,25,17,53406
3816,1,25,3,90020
3817,0,35,3,20122
3818,0,45,17,32837
3819,0,25,12,36115
3820,0,25,17,90804
3821,0,25,20,44313
3822,0,45,20,98027
3823,0,56,7,93711
3824,0,25,17,32308
3825,0,18,1,6279
3826,0,25,1,48105
3827,0,50,2,87020
3828,0,25,20,92101
3829,1,25,1,22307
3830,0,18,4,60630
3831,1,18,6,84780
3832,1,25,7,43214
3833,0,25,1,68516
3834,0,18,2,2322
3835,0,25,7,40515
3836,1,50,8,84770
3837,0,25,17,28804
3838,1,25,14,10033
3839,0,50,14,2651
3840,1,25,0,2176
3841,0,45,18,26101
3842,1,35,16,92054
3843,1,1,10,32043
3844,0,18,4,73071
3845,0,25,12,94065
3846,0,35,0,33884
3847,0,25,7,12801
3848,0,25,15,70809-2612
3849,0,35,0,14086
3850,0,18,3,92278
3851,0,25,12,60657
3852,0,50,16,60302
3853,0,25,14,92614
3854,0,25,14,30340
3855,0,25,17,20886
3856,1,35,20,93449
3857,0,18,14,8822
3858,1,45,9,63119
3859,0,25,0,89145
3860,0,45,17,44129
3861,0,18,4,12604
3862,0,25,17,10025
3863,0,25,0,94558
3864,0,50,20,29630
3865,1,1,10,95864
3866,0,45,14,63130
3867,0,35,3,45215
3868,0,18,12,73112
3869,0,18,17,63544
3870,0,25,17,95050
3871,0,18,4,64468
3872,0,25,1,14613
3873,1,45,2,94558
3874,0,25,7,92103
3875,0,25,0,66605
3876,0,25,0,11235
3877,0,45,1,33705
3878,0,35,16,22124
3879,0,25,3,83687
3880,0,25,7,54942
3881,0,18,2,44515
3882,0,56,14,55337
3883,0,50,16,78411
3884,0,18,4,78759
3885,0,25,12,92728
3886,0,35,7,95008
3887,0,18,4,80513
3888,0,45,17,2067
3889,0,45,6,66203
3890,0,18,4,33143
3891,1,56,16,90039
3892,0,25,20,91505
3893,0,25,6,79401
3894,0,35,16,2139
3895,1,35,0,20723
3896,0,35,0,60914
3897,0,56,17,92069
3898,0,45,11,1772
3899,0,25,17,2135
3900,1,25,14,55343
3901,0,18,14,85282
3902,0,25,5,46239
3903,0,25,0,2542
3904,0,1,10,48445
3905,0,25,17,361069
3906,0,50,17,54409
3907,1,18,14,22201
3908,0,25,0,10021
3909,0,18,17,19104
3910,0,25,20,91505
3911,0,18,0,92037
3912,0,25,4,19104
3913,0,18,17,40207
3914,0,35,4,84123
3915,1,35,3,71111
3916,0,25,4,2134
3917,1,35,9,60618
3918,0,25,18,30189
3919,0,45,0,73702
3920,0,35,17,63126
3921,0,25,14,95820
3922,0,18,4,53211
3923,0,35,2,92115
3924,0,50,12,90254
3925,0,25,12,77042
3926,0,25,2,94404
3927,1,25,16,67846
3928,0,25,0,55812
3929,0,25,5,80227
3930,0,56,3,52240
3931,0,25,5,92117
3932,0,25,7,49221
3933,1,35,6,48073
3934,0,25,0,44512
3935,0,35,18,72118
3936,1,35,12,1464
3937,0,56,2,92020
3938,0,25,2,92711-0571
3939,0,45,7,91405
3940,0,35,20,32708
3941,0,45,17,40031
3942,0,18,4,49855
3943,1,35,7,98074
3944,1,35,16,80401
3945,1,45,1,96778
3946,1,25,12,22207
3947,0,25,0,90019
3948,1,45,12,61554
3949,0,45,0,44266
3950,0,25,4,60056
3951,1,18,4,60014
3952,1,45,1,12449
3953,0,25,12,55117
3954,0,18,4,32601
3955,0,35,0,12831
3956,0,25,0,94930-2010
3957,0,35,11,40242
3958,0,45,7,46112
3959,1,45,1,3768
3960,1,35,14,55014
3961,0,25,1,45230
3962,1,56,0,98115
3963,0,50,20,30030
3964,0,56,16,66502
3965,0,18,11,65202
3966,0,25,0,30096
3967,1,18,2,13603
3968,0,25,2,2903
3969,0,56,7,12345
3970,1,25,2,2903
3971,1,18,4,80228
3972,1,25,6,23229
3973,0,25,7,60614
3974,0,35,0,30741
3975,1,25,5,43229
3976,1,25,0,44107
3977,0,35,14,22180
3978,0,35,13,78252
3979,1,50,9,59072
3980,0,25,4,66762
3981,1,45,0,97701
3982,0,56,13,95929
3983,0,25,0,30606
3984,0,25,7,75089
3985,0,45,16,1880
3986,0,25,7,33324
3987,1,18,4,1742
3988,1,25,14,60647
3989,0,50,12,30030
3990,0,25,16,17350
3991,0,25,7,33309
3992,0,25,4,32653
3993,0,25,0,22015
3994,0,50,7,43081
3995,0,35,17,22810
3996,0,18,14,32825
3997,0,35,17,45255
3998,0,45,0,74354
3999,0,35,17,30701
4000,0,35,7,8876
4001,1,25,1,1860
4002,0,45,16,20880
4003,0,56,13,46143
4004,0,50,0,21050
4005,0,35,7,12110
4006,0,1,7,48038
4007,0,35,12,88005
4008,0,18,1,92802
4009,0,18,7,44039
4010,0,25,14,94533
4011,0,25,17,85210
4012,0,18,4,49503-1313
4013,0,25,1,77803
4014,0,25,0,48316-5601
4015,1,45,3,75605
4016,0,50,0,33901
4017,0,25,14,17972
4018,1,45,20,75214
4019,0,35,17,54601
4020,0,25,6,77034
4021,0,50,20,95236
4022,0,35,14,53403
4023,1,35,9,32404
4024,0,25,5,45011
4025,1,56,6,77018
4026,0,25,7,68164
4027,1,25,7,12533
4028,0,25,4,2140
4029,1,56,3,21114
4030,0,35,7,89128
4031,0,25,0,42445
4032,0,25,12,56301
4033,0,25,6,43551
4034,0,25,0,21113
4035,0,18,4,45251
4036,0,25,1,46530
4037,0,50,16,80206
4038,0,50,6,11510-2001
4039,0,25,16,97401
4040,0,25,20,75006
4041,0,18,3,48005
4042,0,35,15,94002
4043,1,25,15,94002
4044,1,35,3,95826
4045,0,56,13,40511
4046,0,45,17,53545
4047,0,18,4,30606
4048,1,35,1,89431
4049,0,45,11,33133
4050,0,35,6,60061
4051,0,18,14,1604
4052,0,25,2,43551
4053,0,25,18,36264
4054,0,35,3,68122
4055,0,50,0,98826
4056,0,1,10,28270
4057,0,35,6,18249
4058,0,25,6,73118
4059,0,25,14,80232
4060,0,25,18,55412
4061,0,50,6,32726
4062,0,25,7,60559
4063,1,35,1,29070
4064,0,45,0,20851
4065,1,45,5,48341
4066,0,25,0,19010
4067,0,45,20,91607
4068,0,56,3,89185
4069,0,35,15,19406
4070,0,25,15,93107
4071,0,25,17,33823
4072,0,50,6,93111
4073,0,25,6,70003
4074,0,35,6,78746
4075,0,25,16,47901
4076,0,25,17,55344
4077,1,35,2,22030
4078,0,25,15,28226
4079,0,35,17,26505
4080,0,35,1,48912
4081,0,18,12,19403
4082,0,25,20,79912
4083,0,56,14,92630
4084,0,56,13,14215
4085,1,25,6,79416
4086,1,1,10,55391
4087,0,1,4,63376
4088,0,25,3,77057
4089,0,25,7,79416
4090,0,56,6,77379
4091,0,25,17,55410
4092,1,25,0,19063
4093,0,25,4,70806
4094,0,25,17,49017
4095,0,25,0,10013
4096,0,25,15,60004
4097,0,25,7,63366
4098,0,35,7,53150
4099,0,35,17,94954
4100,0,56,6,77096
4101,0,18,4,23233
4102,0,1,10,48655
4103,0,18,16,11211
4104,0,18,16,42141
4105,0,50,7,34243
4106,0,25,16,95437
4107,1,25,0,23221
4108,0,35,17,77536
4109,0,35,3,97202
4110,1,45,7,41722
4111,0,25,15,32603
4112,0,45,18,47129
4113,0,35,17,58503
4114,0,35,14,48187
4115,0,25,15,99353
4116,0,35,7,7040
4117,0,18,4,43551
4118,0,25,3,91221
4119,0,50,1,39401
4120,0,25,16,71118
4121,0,45,7,8876
4122,0,18,19,82070
4123,1,25,4,46807
4124,0,25,18,62330-1408
4125,0,35,2,13676
4126,0,25,17,53188
4127,0,50,17,16803
4128,0,35,6,60025
4129,0,56,11,12144
4130,0,35,6,48439
4131,0,45,7,97720
4132,0,25,17,80112
4133,0,45,4,77009
4134,1,45,12,85283
4135,0,1,10,46321
4136,0,50,16,60056
4137,0,25,7,91941
4138,0,25,7,91423
4139,0,56,14,40207
4140,0,25,0,32112
4141,0,35,17,95014
4142,0,56,7,1040
4143,1,25,5,60441
4144,0,18,4,2451
4145,1,50,1,78681
4146,0,35,17,44301
4147,1,50,7,2889
4148,1,35,7,55021
4149,0,35,1,32792
4150,0,25,0,29672
4151,0,45,20,43201
4152,0,25,14,74114
4153,0,50,17,16801
4154,0,25,1,29440
4155,0,50,17,85712
4156,0,56,20,95123
4157,0,50,18,97321
4158,1,1,10,90039
4159,1,50,9,1450
4160,0,35,20,10027
4161,0,45,0,90404
4162,1,25,14,23221
4163,0,56,7,8901
4164,0,35,1,50677
4165,1,25,14,94114
4166,1,25,7,75240
4167,0,25,20,22032
4168,1,45,6,37766
4169,0,50,0,66048
4170,0,45,7,53713
4171,0,56,16,79705
4172,0,35,7,19901
4173,1,18,11,29063
4174,1,35,3,20110
4175,0,35,0,66204
4176,0,45,7,19008
4177,0,35,17,90680
4178,1,50,16,8033
4179,1,35,20,94949
4180,0,56,13,13502
4181,1,25,7,33177
4182,0,25,18,80903
4183,0,25,1,91730
4184,0,50,7,32114
4185,0,25,14,90274
4186,0,25,7,33308
4187,1,56,20,63026
4188,0,50,7,74137
4189,0,35,14,91364
4190,0,45,17,89108
4191,1,45,15,55446
4192,0,35,17,77521
4193,0,56,13,93907
4194,0,18,4,60637
4195,1,56,13,95050
4196,0,35,14,14221
4197,1,45,1,18042
4198,0,18,4,80631
4199,1,25,9,32712
4200,0,45,7,10543
4201,1,25,0,65550
4202,0,25,7,21234
4203,0,25,18,58270
4204,0,35,7,6905
4205,1,25,15,87801
4206,1,35,1,22947
4207,0,35,1,90731
4208,1,35,0,90403
4209,0,56,0,37363
4210,0,25,17,85710
4211,0,45,5,77662
4212,0,56,18,56716
4213,0,35,7,63125
4214,1,25,0,20121
4215,0,25,7,77006
4216,0,25,17,1752
4217,0,18,4,18042
4218,0,50,17,23233
4219,0,35,17,95125
4220,0,35,0,97225
4221,0,35,4,53818
4222,1,45,17,55976
4223,1,35,17,60148
4224,1,45,1,48198
4225,1,25,3,48197
4226,1,35,6,76021
4227,0,25,19,11414-2520
4228,0,50,18,20706
4229,0,35,17,94010
4230,0,56,13,34235
4231,1,50,18,20706
4232,1,35,20,75287
4233,0,35,4,37917
4234,1,45,3,48130
4235,0,50,2,90029
4236,1,25,3,7960
4237,0,25,14,77450
4238,0,35,16,44691
4239,0,50,7,52402
4240,0,35,17,55330
4241,0,35,7,11767
4242,0,50,7,78704
4243,0,56,7,32137
4244,0,35,17,48146
4245,0,50,12,44286
4246,1,35,7,48034
4247,0,25,4,82601
4248,0,25,4,26508
4249,1,18,17,65203
4250,1,50,0,33313
4251,0,45,7,60139
4252,1,35,3,28262
4253,0,45,11,3301
4254,0,25,17,38654
4255,0,50,12,13041
4256,1,1,2,78945
4257,0,50,16,38122
4258,0,25,17,19711
4259,0,35,17,45380
4260,0,25,16,59079
4261,1,35,6,7950
4262,1,35,6,6512
4263,0,25,7,40205
4264,0,45,1,60102
4265,0,25,12,3060
4266,0,56,13,78681
4267,0,35,7,2171
4268,1,45,20,4046
4269,0,35,18,27603
4270,0,45,7,13211
4271,0,35,7,83405
4272,0,45,17,37923
4273,0,45,13,30030
4274,1,45,1,4258
4275,1,45,16,14468
4276,1,45,0,96821
4277,0,35,16,98133
4278,1,45,7,9094
4279,0,25,16,43215
4280,0,35,17,27587
4281,0,56,13,92120
4282,0,35,0,15801
4283,1,25,9,98632
4284,0,50,7,40601
4285,0,35,0,62704
4286,0,35,17,11554
4287,0,25,7,35244
4288,1,25,9,46580
4289,0,35,14,32068
4290,0,25,17,98661
4291,0,35,14,98125
4292,0,25,0,98178
4293,1,45,9,55391
4294,0,1,10,75633
4295,0,18,18,90605
4296,0,56,6,33030
4297,0,45,15,55391
4298,1,18,14,85705
4299,1,25,2,43617
4300,1,18,4,98125
4301,0,35,11,38135
4302,0,50,1,45385
4303,0,25,2,91910
4304,0,18,0,46250
4305,1,45,17,27616
4306,0,45,7,67301
4307,0,25,0,94122
4308,0,25,0,33702
4309,0,25,0,36301
4310,0,25,4,57006
4311,0,50,13,68502
4312,0,25,18,78757
4313,1,25,7,7067
4314,0,25,17,79925
4315,0,18,4,44266
4316,0,25,6,75080
4317,1,35,14,60202
4318,0,25,5,2891
4319,0,35,7,44125
4320,0,25,5,89114
4321,0,45,7,80525
4322,1,50,6,75605
4323,0,18,4,82072
4324,0,25,5,60010
4325,0,25,0,30082
4326,1,45,13,94931
4327,0,35,17,37221
4328,0,50,3,75650
4329,1,25,14,78232
4330,1,45,6,85719
4331,0,35,6,45011
4332,1,25,3,60606
4333,0,50,2,33134
4334,0,25,1,70458
4335,0,35,0,74011
4336,1,25,0,40241
4337,0,18,20,76135
4338,1,18,5,46222
4339,0,25,2,78748
4340,1,25,17,76021
4341,0,35,17,33433
4342,0,25,0,66614
4343,0,25,12,75007
4344,0,25,1,44240
4345,1,25,14,44304
4346,0,18,17,45701
4347,1,18,20,77304
4348,0,45,0,30189
4349,0,18,2,95843
4350,0,18,2,29118
4351,0,25,12,37919
4352,0,18,4,11010
4353,0,25,7,11215
4354,0,35,14,78611
4355,0,50,14,8028
4356,0,35,16,85730
4357,1,35,9,83616
4358,0,35,17,4457
4359,0,18,4,33168
4360,1,25,9,98001
4361,0,35,15,83616
4362,0,25,17,85016
4363,0,35,14,91602
4364,0,25,18,98001
4365,1,50,16,46350
4366,0,18,15,2215
4367,0,35,0,52057
4368,0,18,17,22043
4369,0,50,7,30306
4370,0,25,16,7701
4371,1,18,4,63109
4372,0,35,17,75010
4373,0,50,12,32920
4374,0,18,4,43201
4375,1,25,5,40241
4376,1,25,5,27203
4377,0,25,0,32444
4378,0,18,17,6040
4379,0,25,4,27278
4380,1,25,1,37153
4381,0,25,4,65804
4382,0,25,18,14620
4383,1,18,4,93940
4384,0,25,0,43623
4385,0,25,4,93940
4386,0,25,5,74055
4387,1,18,4,63109
4388,0,45,3,75074
4389,0,25,4,48072
4390,0,25,0,11201
4391,1,18,4,43402
4392,0,18,4,43402
4393,0,18,4,43402
4394,0,25,4,43402
4395,0,50,6,43402
4396,0,18,1,44221
4397,0,18,4,43402
4398,1,18,4,43612
4399,1,18,4,43403
4400,1,18,4,43402
4401,0,18,4,10027
4402,1,18,14,43614
4403,0,25,15,90066
4404,0,25,1,57106
4405,0,25,14,98103
4406,0,25,16,80013
4407,0,18,4,2143
4408,1,45,2,19033
4409,0,25,14,65023
4410,0,18,19,40475
4411,0,18,4,92122
4412,0,18,4,16802
4413,0,1,13,37130
4414,0,25,4,40504
4415,0,18,0,2215
4416,0,18,4,2134
4417,0,25,15,2135
4418,1,50,0,2139
4419,1,45,12,15801
4420,0,25,15,92557
4421,0,45,0,90024
4422,0,25,5,10463
4423,0,18,4,52241
4424,0,25,7,94109
4425,0,35,7,98607
4426,0,45,17,93401
4427,0,18,0,51104
4428,0,25,14,46940
4429,0,25,5,85705
4430,1,25,0,94403
4431,0,1,14,80401
4432,0,25,12,21045
4433,0,25,0,43081
4434,1,35,7,60201
4435,0,25,7,76904
4436,0,25,12,19067
4437,1,35,5,47129
4438,0,50,0,11947
4439,0,35,6,37664
4440,0,35,1,81005
4441,0,18,4,98105
4442,0,50,15,94303
4443,0,56,2,91321
4444,1,25,12,80126
4445,0,25,3,19806
4446,0,18,18,60435
4447,0,45,5,32953
4448,0,25,14,6880
4449,0,25,12,27513
4450,0,25,15,60611
4451,0,25,14,30101
4452,1,25,7,78666
4453,0,35,0,95667
4454,0,25,20,111225
4455,0,35,7,27511
4456,1,35,2,49770
4457,0,35,14,95492
4458,1,25,4,15701-2017
4459,0,25,1,28027
4460,0,25,14,70005
4461,0,25,20,81101
4462,1,25,0,60156
4463,0,50,7,7405
4464,1,50,1,62052
4465,0,18,4,2148
4466,0,35,11,10022
4467,1,50,6,15333
4468,1,35,7,75601
4469,1,45,12,92037
4470,0,35,12,15089
4471,0,25,6,94108
4472,1,45,16,14424
4473,0,35,1,94121
4474,0,35,7,28805
4475,0,18,4,10020
4476,0,45,1,50588
4477,0,25,7,98908
4478,0,1,12,2138
4479,0,50,13,33015
4480,0,25,0,94403
4481,0,25,18,26104
4482,1,35,1,94044
4483,1,25,6,72703
4484,1,25,17,94613
4485,0,25,4,64112
4486,0,35,8,98674
4487,0,25,7,1850
4488,0,35,7,72703
4489,0,18,4,78613
4490,0,35,5,70123
4491,0,18,4,52405
4492,0,56,13,45322-3132
4493,1,1,10,10025
4494,0,45,0,33460
4495,0,18,4,22906
4496,0,45,2,6513
4497,0,50,0,29678
4498,0,50,7,76054
4499,0,25,6,62702
4500,0,50,7,76054
4501,0,25,17,94118
4502,0,50,0,1379
4503,0,56,1,85374
4504,1,25,0,65775
4505,0,50,7,39648
4506,0,50,16,29464
4507,0,18,4,61820
4508,0,25,20,15701
4509,0,25,7,38261
4510,0,45,7,92503
4511,0,35,7,62234
4512,0,25,1,16508
4513,0,56,0,61704
4514,0,18,3,48604
4515,0,56,13,29449
4516,0,18,4,53142
4517,1,18,1,48067
4518,0,25,0,80903
4519,0,50,7,38135
4520,0,25,4,45810
4521,0,35,12,15202
4522,0,45,1,81004
4523,0,18,2,55304
4524,0,25,2,55113
4525,0,25,14,10021
4526,0,25,20,10012
4527,0,18,0,38111
4528,0,25,14,27605
4529,0,35,6,84102
4530,1,35,1,92103
4531,0,18,4,85701
4532,0,25,7,10025
4533,0,25,12,53045
4534,0,18,4,72202
4535,0,18,19,17517
4536,0,18,12,53715
4537,1,45,1,1379
4538,0,25,12,956456
4539,0,35,19,1054
4540,1,25,14,94301
4541,0,1,10,55427
4542,0,35,0,94610
4543,0,25,2,11105
4544,0,56,1,53705
4545,0,25,16,47274
4546,0,25,7,49686
4547,0,18,12,2115
4548,0,18,2,27514
4549,1,1,10,99016
4550,0,18,16,24541
4551,0,18,12,60622
4552,0,25,0,22306
4553,1,35,16,48237
4554,1,25,9,48306
4555,1,18,9,73008
4556,0,45,16,55011
4557,0,25,14,2134
4558,0,35,14,48217
4559,0,25,7,5346
4560,0,25,0,69301
4561,1,25,9,84037
4562,0,35,10,94133
4563,1,25,6,22903
4564,0,35,12,19107
4565,0,35,14,94085
4566,0,35,17,19473
4567,0,18,4,98105
4568,1,25,4,90034
4569,0,25,0,21532
4570,0,45,17,60185
4571,0,35,7,21013
4572,1,1,10,17036
4573,0,50,16,11963
4574,0,25,4,60614
4575,1,1,10,3608
4576,1,25,7,48237
4577,0,35,7,48306
4578,0,25,0,2134
4579,1,18,4,63332
4580,1,56,13,97113
4581,0,25,1,19103
4582,1,25,0,55408
4583,0,50,1,48371
4584,1,45,0,11372
4585,0,35,7,30324
4586,0,25,4,1604
4587,0,35,14,7920
4588,1,25,4,48042
4589,0,25,17,2139
4590,1,18,20,55104
4591,0,25,15,2143
4592,0,18,4,66044
4593,1,45,1,43202
4594,0,35,16,55303
4595,0,25,18,97034
4596,1,18,4,94611
4597,1,25,4,22207
4598,1,35,3,48237
4599,1,35,0,4287
4600,0,25,0,46240
4601,0,35,14,55415
4602,0,35,7,10021
4603,1,35,2,33619
4604,0,25,15,10461
4605,0,25,15,92656
4606,1,1,10,90291
4607,0,25,0,27403
4608,1,25,0,2144
4609,1,25,4,53951
4610,1,25,4,53951
4611,1,18,4,78705
4612,1,18,4,94702
4613,0,25,12,41042
4614,1,45,1,10469
4615,0,25,17,61615
4616,0,25,20,11717
4617,1,25,6,55433
4618,0,25,14,97202
4619,1,25,1,97225
4620,1,18,17,94606
4621,0,25,4,94305
4622,0,25,12,55433
4623,0,25,16,22207
4624,0,25,12,84062
4625,0,25,7,92691
4626,0,25,14,97219
4627,0,56,1,45224
4628,1,56,6,23225
4629,1,18,4,94309
4630,1,25,4,94610
4631,0,18,4,94111
4632,0,25,0,98040
4633,0,1,0,48302
4634,0,50,20,98119
4635,0,18,4,94703
4636,0,18,2,10010
4637,1,35,9,48302
4638,0,25,4,55417
4639,0,35,11,20895
4640,0,25,4,55417
4641,0,25,7,20016
4642,0,25,0,44691
4643,0,25,0,98115
4644,0,50,1,19481
4645,1,50,6,48094
4646,1,25,6,90405
4647,0,35,20,80222
4648,0,18,4,73071
4649,0,56,13,10025
4650,0,25,7,30041
4651,1,45,0,10036
4652,1,25,7,94115
4653,0,35,12,95051
4654,0,35,20,94574
4655,1,25,1,92037
4656,0,25,17,94041
4657,0,45,14,55416
4658,0,25,4,99163
4659,1,25,14,37076
4660,1,18,4,6074
4661,0,45,15,85255
4662,1,18,4,84109
4663,0,25,4,92037
4664,1,45,7,77006
4665,0,35,2,3431
4666,0,35,1,53704
4667,0,25,14,94117
4668,0,35,14,74012
4669,0,35,7,19004
4670,0,35,5,91343
4671,0,25,12,94043
4672,0,56,13,94306
4673,0,35,16,94705
4674,1,35,7,8318
4675,1,18,4,27514
4676,0,45,14,46038
4677,0,50,6,5055
4678,0,35,2,90292
4679,0,56,13,76051
4680,0,35,0,4473
4681,1,35,15,6119
4682,0,25,7,5346
4683,0,25,0,22101
4684,1,25,0,4473
4685,0,35,1,55454
4686,0,18,1,50201
4687,0,35,14,1746
4688,0,25,9,44310
4689,0,18,12,2215
4690,1,1,10,79605
4691,1,45,17,55419
4692,1,25,7,78703
4693,0,18,1,60626
4694,0,56,7,40505
4695,0,18,18,56002
4696,0,18,12,10027
4697,0,18,10,79605
4698,1,25,6,55417
4699,1,18,0,91765
4700,1,18,4,48109
4701,0,45,17,18036
4702,0,25,11,13031
4703,0,25,7,2035
4704,0,18,20,2601
4705,1,18,0,75115
4706,0,25,14,68502
4707,0,1,0,92804
4708,0,25,0,60647
4709,0,45,0,6804
4710,1,35,16,24450
4711,0,25,17,32250
4712,0,35,17,3824
4713,0,25,17,90245
4714,0,50,1,55405
4715,0,25,2,97205
4716,1,25,16,2465
4717,0,45,17,48310
4718,0,35,7,3885
4719,1,35,9,2816
4720,0,25,2,90035
4721,0,35,11,95405
4722,0,35,12,55122
4723,0,35,7,90014
4724,1,56,6,1852
4725,0,35,5,96707
4726,1,35,16,95828
4727,1,56,0,98801
